date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,rhumid_avg,wa_avg,rain_sum
2017-10-17,2분위수,56.0,471.0,11746.0,499.0,7808.0,869,14171,5106,434,12551,8029,21.7,3.1,9.4,15.4,57.3,1.4,0.0
2017-10-17,3분위수,49.0,231.0,10417.0,308.0,9137.0,798,13921,4940,497,12175,7981,21.9,2.5,7.8,14.4,58.4,0.8,0.0
2017-10-17,4분위수,175.0,872.0,26025.0,892.0,16819.0,1247,30843,11607,1086,25942,18841,22.2,2.4,9.5,15.6,47.5,1.1,0.0
2017-10-18,1분위수,63.0,294.0,8401.0,302.0,6531.0,658,10166,4823,280,8944,6983,18.5,3.1,14.0,16.2,67.2,1.6,0.0
2017-10-18,2분위수,70.0,316.0,11685.0,394.0,6904.0,595,13890,4940,315,12091,7649,18.0,3.4,13.9,16.0,64.0,1.7,0.0
2017-10-18,3분위수,49.0,231.0,11103.0,301.0,7132.0,848,13147,4675,511,11776,7405,18.3,3.0,12.9,15.6,69.0,1.3,0.0
2017-10-18,4분위수,119.0,997.0,25066.0,983.0,16017.0,1008,31005,11511,1136,26534,18126,18.6,2.8,14.2,16.4,57.5,1.4,0.0
2017-10-19,1분위수,35.0,231.0,8420.0,281.0,7796.0,588,10645,5292,238,9001,7762,21.6,2.9,11.7,16.4,64.8,1.3,0.0
2017-10-19,2분위수,49.0,471.0,11750.0,512.0,8428.0,602,14851,5435,329,13348,7869,21.1,3.3,12.1,16.1,64.3,1.6,0.0
2017-10-19,3분위수,28.0,210.0,10703.0,350.0,7821.0,889,12273,5453,497,11260,7852,21.4,2.6,10.6,15.3,66.4,1.0,0.0
2017-10-19,4분위수,161.0,793.0,25339.0,1145.0,16861.0,994,31477,10645,1183,25120,19179,21.6,2.5,12.1,16.3,55.5,1.1,0.0
2017-10-20,1분위수,70.0,287.0,8814.0,351.0,7471.0,763,11114,4835,281,9506,7487,22.8,2.9,11.3,16.6,63.5,1.2,0.0
2017-10-20,2분위수,49.0,568.0,12786.0,667.0,8684.0,848,15827,5511,568,13848,8906,22.7,2.8,11.2,16.3,64.7,1.2,0.0
2017-10-20,3분위수,35.0,364.0,11995.0,329.0,9320.0,812,13973,6407,879,13709,8362,22.3,2.3,9.7,15.4,66.0,0.9,0.0
2017-10-20,4분위수,126.0,830.0,26792.0,1147.0,19561.0,1190,33381,12526,1359,28840,19616,22.8,2.6,11.4,16.5,58.0,1.1,0.0
2017-10-21,1분위수,28.0,147.0,9061.0,309.0,7314.0,588,11293,4691,287,9335,7524,23.9,3.3,11.4,17.2,59.5,1.2,0.0
2017-10-21,2분위수,77.0,336.0,13112.0,541.0,10593.0,791,16916,6483,469,15143,9516,23.3,3.2,11.0,16.7,62.7,1.6,0.0
2017-10-21,3분위수,42.0,351.0,13069.0,427.0,9810.0,945,16125,6048,581,14571,9128,23.6,3.0,9.5,15.6,62.6,0.9,0.0
2017-10-21,4분위수,98.0,1041.0,27205.0,1103.0,23232.0,1379,36765,13132,1417,31670,21023,23.7,2.9,11.3,16.8,53.0,1.1,0.0
2017-10-22,1분위수,49.0,161.0,9372.0,231.0,7080.0,581,11300,4718,294,9429,7464,22.0,6.4,11.4,16.0,56.5,2.8,0.0
2017-10-22,2분위수,49.0,414.0,13862.0,483.0,9967.0,868,17341,6011,555,15047,9728,21.9,6.2,11.1,15.7,57.3,2.8,0.0
2017-10-22,3분위수,63.0,245.0,13359.0,343.0,9425.0,840,15378,6606,611,13942,9493,22.0,5.6,9.4,15.2,57.8,2.2,0.0
2017-10-22,4분위수,175.0,703.0,26882.0,975.0,21049.0,1380,35076,11763,1565,29036,20748,21.8,5.0,11.6,16.1,49.5,2.0,0.0
2017-10-23,1분위수,49.0,168.0,8188.0,217.0,5990.0,455,9748,4220,189,8439,6173,18.7,3.4,9.0,13.4,54.2,1.5,0.0
2017-10-23,2분위수,42.0,322.0,11459.0,485.0,8161.0,896,13584,5611,378,13294,7175,18.3,3.3,8.7,12.9,56.3,1.5,0.0
2017-10-23,3분위수,105.0,245.0,11214.0,329.0,7361.0,707,12891,4573,1083,11329,7925,18.1,2.9,7.5,12.1,56.8,1.1,0.0
2017-10-23,4분위수,133.0,689.0,23247.0,964.0,13896.0,1057,26750,9901,1221,22549,16380,18.5,2.8,9.3,13.3,47.0,1.2,0.0
2017-10-24,1분위수,21.0,203.0,7655.0,217.0,5781.0,526,8986,4029,336,7940,5937,19.7,2.8,9.9,14.2,60.5,1.3,0.0
2017-10-24,2분위수,35.0,322.0,11375.0,401.0,8141.0,715,13693,5417,449,12567,7707,19.5,2.9,10.0,13.7,61.7,1.3,0.0
2017-10-24,3분위수,77.0,259.0,10709.0,294.0,7261.0,890,12924,4253,533,10840,7760,19.3,2.5,8.2,12.8,62.8,0.9,0.0
2017-10-24,4분위수,98.0,732.0,24334.0,983.0,15503.0,1177,29110,10530,840,24068,17589,19.7,2.5,9.8,13.9,54.5,1.2,0.0
2017-10-25,1분위수,70.0,280.0,8328.0,189.0,5668.0,413,9387,4581,154,8193,6342,19.9,3.4,9.7,14.3,64.8,1.2,0.0
2017-10-25,2분위수,56.0,464.0,12074.0,505.0,8184.0,595,14523,5780,385,13239,8044,19.8,3.0,9.4,13.8,67.7,1.0,0.0
2017-10-25,3분위수,119.0,252.0,10817.0,294.0,6943.0,953,12141,4736,595,10923,7502,19.5,3.0,7.9,13.1,66.2,0.9,0.0
2017-10-25,4분위수,147.0,761.0,22804.0,786.0,13976.0,1107,27320,9129,918,22128,16346,19.7,3.0,9.8,14.0,60.5,1.3,0.0
2017-10-26,1분위수,21.0,189.0,7936.0,302.0,5610.0,595,9031,4180,252,7562,6496,18.1,2.6,10.6,14.5,64.5,1.0,0.0
2017-10-26,2분위수,42.0,365.0,11192.0,527.0,7707.0,729,13857,4911,350,12345,7502,18.1,2.4,10.3,14.1,65.3,1.0,0.0
2017-10-26,3분위수,105.0,294.0,10421.0,336.0,7509.0,798,12406,5195,266,11314,7351,17.8,2.0,9.0,13.6,64.6,0.7,0.0
2017-10-26,4분위수,176.0,838.0,24233.0,1040.0,16125.0,1071,28907,11332,1116,25145,17281,18.4,2.3,10.6,14.6,55.5,0.9,0.0
2017-10-27,1분위수,84.0,245.0,8138.0,295.0,7246.0,700,10048,5099,161,8647,7361,23.0,2.4,11.7,16.6,60.2,1.0,0.0
2017-10-27,2분위수,112.0,387.0,11875.0,490.0,8445.0,771,14566,5545,427,12758,8551,22.2,2.6,11.5,16.0,63.0,1.0,0.0
2017-10-27,3분위수,42.0,287.0,11555.0,287.0,9031.0,918,14127,5653,504,13084,8118,22.3,2.2,10.0,15.2,62.2,0.7,0.0
2017-10-27,4분위수,168.0,1118.0,27159.0,949.0,20368.0,1449,34184,12851,1278,29202,20560,22.6,2.2,11.9,16.3,54.0,0.9,0.0
2017-10-28,1분위수,56.0,238.0,8649.0,294.0,7569.0,490,11085,4881,350,9437,7369,23.6,3.4,10.8,16.8,58.0,1.2,0.0
2017-10-28,2분위수,56.0,534.0,13165.0,476.0,10455.0,805,16538,6831,512,14617,10069,23.2,3.3,10.7,16.3,63.0,1.5,0.0
2017-10-28,3분위수,77.0,399.0,12544.0,366.0,10162.0,889,15917,6294,448,14464,9084,23.0,2.6,9.1,15.2,62.0,0.9,0.0
2017-10-28,4분위수,168.0,1012.0,27391.0,1096.0,22692.0,1253,36458,13294,1361,30577,21789,23.3,2.6,10.9,16.5,52.5,1.2,0.0
2017-10-29,1분위수,56.0,189.0,9134.0,224.0,5910.0,553,10881,3658,421,8560,6953,17.3,5.9,6.8,11.9,50.2,2.4,0.0
2017-10-29,2분위수,147.0,287.0,12284.0,351.0,7168.0,1003,14179,4691,364,12079,8158,17.5,4.9,6.1,11.4,50.7,2.2,0.0
2017-10-29,3분위수,112.0,399.0,12736.0,392.0,7434.0,911,13809,5799,561,12968,8112,16.9,5.4,5.7,11.1,50.8,1.9,0.0
2017-10-29,4분위수,217.0,789.0,27822.0,802.0,16145.0,1334,32482,10732,1241,27518,18271,17.2,6.1,7.0,11.9,46.5,2.7,0.0
2017-10-30,1분위수,63.0,294.0,8467.0,259.0,4671.0,616,8936,4048,154,7677,6077,12.5,4.1,3.6,8.0,31.2,1.9,0.0
2017-10-30,2분위수,161.0,345.0,12086.0,604.0,6603.0,826,13636,5057,280,12529,7270,12.5,3.6,3.1,7.4,33.7,1.7,0.0
2017-10-30,3분위수,91.0,252.0,11016.0,364.0,5682.0,777,11979,4257,392,10643,6762,12.4,3.6,1.8,6.8,32.8,1.4,0.0
2017-10-30,4분위수,224.0,830.0,23883.0,850.0,13072.0,854,27643,9407,969,23085,15788,12.3,4.1,3.9,7.7,28.5,1.9,0.0
2017-10-31,1분위수,77.0,224.0,8747.0,308.0,5583.0,504,10037,4174,224,8273,6666,15.8,4.0,3.4,10.2,58.8,1.5,0.0
2017-10-31,2분위수,112.0,344.0,10966.0,534.0,6521.0,652,13200,4289,336,10997,7480,15.9,3.4,3.0,10.0,62.0,1.2,0.0
2017-10-31,3분위수,70.0,217.0,11009.0,378.0,6737.0,686,12494,4677,561,11283,7135,15.6,3.2,1.3,9.1,62.0,1.1,0.0
2017-10-31,4분위수,140.0,731.0,26030.0,991.0,14415.0,1064,28666,11424,1153,24844,17463,16.0,3.2,3.5,10.1,57.5,1.3,0.0
2017-11-01,1분위수,70.0,224.0,8039.0,301.0,5305.0,490,9229,3968,252,7824,6115,18.2,4.4,10.8,14.2,78.0,1.9,0.0
2017-11-01,2분위수,63.0,415.0,10508.0,449.0,7364.0,651,13318,4480,364,11745,7068,18.6,3.2,10.5,14.0,76.7,1.4,0.0
2017-11-01,3분위수,56.0,232.0,10118.0,400.0,6853.0,868,11827,4439,525,10420,7239,18.5,3.1,9.7,14.1,78.0,1.3,0.0
2017-11-01,4분위수,119.0,815.0,22672.0,906.0,16443.0,1057,28676,10256,980,24430,16539,18.6,3.3,10.9,14.2,76.0,1.8,0.0
2017-11-02,1분위수,77.0,196.0,8383.0,316.0,7282.0,546,10753,4955,217,8502,7969,18.0,3.5,13.8,15.5,83.2,1.4,0.2
2017-11-02,2분위수,63.0,372.0,11454.0,568.0,8014.0,757,14330,5377,329,12493,8300,18.3,3.0,13.3,15.2,81.3,1.2,0.1
2017-11-02,3분위수,91.0,252.0,9978.0,351.0,6764.0,742,11989,4579,322,10858,6774,18.2,2.7,13.0,15.2,83.0,1.1,0.0
2017-11-02,4분위수,126.0,774.0,24061.0,928.0,15778.0,981,29668,10795,946,24399,17991,18.3,3.2,13.6,15.5,80.5,1.4,0.0
2017-11-03,1분위수,63.0,336.0,8686.0,323.0,5184.0,420,9943,4236,273,8495,6377,16.8,5.1,6.7,12.4,69.5,2.6,3.0
2017-11-03,2분위수,105.0,280.0,11549.0,499.0,7657.0,672,14406,5019,413,12988,7522,16.8,4.4,6.2,12.0,68.0,2.1,1.9
2017-11-03,3분위수,70.0,464.0,11481.0,385.0,7095.0,679,14150,4709,329,12009,7858,16.6,4.6,5.8,12.2,69.0,2.1,2.0
2017-11-03,4분위수,168.0,1027.0,26206.0,991.0,14709.0,1148,31630,10554,1081,26288,18125,16.6,4.9,6.8,12.2,70.0,2.4,2.9
2017-11-04,1분위수,84.0,273.0,9312.0,386.0,6029.0,511,10405,4867,308,9040,7051,12.9,3.9,4.9,8.1,52.2,1.8,0.0
2017-11-04,2분위수,42.0,526.0,12607.0,562.0,7122.0,827,14647,4951,434,12646,8213,13.2,3.5,4.5,7.7,52.7,1.6,0.0
2017-11-04,3분위수,112.0,365.0,12490.0,393.0,8397.0,919,14534,5771,533,13275,8482,12.6,3.4,3.1,7.6,52.0,1.4,0.0
2017-11-04,4분위수,252.0,1033.0,26293.0,1010.0,17245.0,1233,32955,10361,1319,26159,19709,12.5,3.7,4.3,7.9,49.0,1.7,0.0
2017-11-05,1분위수,56.0,203.0,8393.0,280.0,5564.0,540,9930,3795,231,7860,6636,14.8,3.2,3.0,8.5,59.8,1.2,0.0
2017-11-05,2분위수,56.0,273.0,10940.0,455.0,6854.0,616,13327,4249,386,11230,7348,14.6,2.8,2.6,8.3,62.7,1.0,0.0
2017-11-05,3분위수,70.0,266.0,11840.0,365.0,7456.0,946,13733,4814,504,12061,7936,14.5,2.6,1.1,7.5,62.0,0.8,0.0
2017-11-05,4분위수,245.0,603.0,25703.0,848.0,15089.0,1149,29987,10188,1178,24031,18471,14.7,2.8,2.9,8.6,55.0,1.1,0.0
2017-11-06,1분위수,42.0,217.0,7465.0,273.0,7515.0,742,11348,3184,238,9467,6045,16.2,3.4,7.8,11.4,69.8,1.3,0.0
2017-11-06,2분위수,126.0,303.0,10769.0,449.0,6001.0,553,12346,4406,357,11092,6570,16.3,2.7,7.7,11.0,70.0,1.0,0.0
2017-11-06,3분위수,56.0,196.0,9564.0,477.0,6257.0,750,11482,3701,624,9502,7055,16.0,2.7,6.4,10.8,69.8,0.9,0.0
2017-11-06,4분위수,161.0,577.0,21218.0,1069.0,13834.0,980,25775,9150,954,21012,15847,16.3,2.9,8.0,11.6,64.0,1.2,0.0
2017-11-07,1분위수,56.0,231.0,7858.0,252.0,5188.0,539,8807,4050,203,7755,5844,18.5,2.8,9.2,14.3,68.5,1.0,0.0
2017-11-07,2분위수,56.0,323.0,10659.0,548.0,9008.0,665,14207,5421,308,12915,7686,18.3,2.8,8.8,14.2,67.3,1.0,0.0
2017-11-07,3분위수,63.0,203.0,9419.0,351.0,7115.0,651,11619,4482,441,10371,6822,18.7,2.4,7.5,13.9,69.2,0.8,0.0
2017-11-07,4분위수,161.0,533.0,22419.0,816.0,14824.0,840,27611,9426,904,22511,16270,19.3,2.6,9.3,14.8,64.0,1.0,0.0
2017-11-08,1분위수,112.0,140.0,7909.0,287.0,4697.0,392,8683,3797,273,7487,5658,17.4,4.8,7.6,13.4,57.0,2.3,0.0
2017-11-08,2분위수,175.0,259.0,10294.0,443.0,6987.0,848,12931,4113,266,11736,6422,17.7,4.3,6.9,13.0,58.3,2.0,0.0
2017-11-08,3분위수,126.0,323.0,9043.0,350.0,6463.0,686,11703,3601,322,9905,6407,17.5,4.2,5.8,13.0,57.6,1.8,0.0
2017-11-08,4분위수,407.0,698.0,22325.0,912.0,13476.0,994,26393,9366,1093,21762,16084,17.5,4.6,7.2,13.3,57.0,2.2,0.0
2017-11-09,1분위수,119.0,224.0,7920.0,203.0,4791.0,553,9036,3486,182,7147,6110,16.0,2.6,4.4,9.9,45.5,1.0,0.0
2017-11-09,2분위수,42.0,295.0,10662.0,456.0,6918.0,539,12932,4622,294,11235,7152,15.6,2.6,3.8,9.4,49.3,0.9,0.0
2017-11-09,3분위수,91.0,315.0,9791.0,378.0,6093.0,630,11545,4080,413,9476,7192,15.4,2.2,2.3,8.5,50.0,0.8,0.0
2017-11-09,4분위수,182.0,760.0,22128.0,1160.0,14171.0,1036,26755,9868,770,22983,15446,16.0,2.3,4.2,9.7,42.5,1.0,0.0
2017-11-10,1분위수,119.0,316.0,8295.0,259.0,5766.0,553,10291,4699,238,8962,6819,16.1,6.8,6.0,10.3,60.8,2.6,7.1
2017-11-10,2분위수,49.0,337.0,10477.0,519.0,6876.0,827,13893,4972,196,12319,7569,16.3,6.5,5.5,10.1,63.3,2.2,6.8
2017-11-10,3분위수,63.0,365.0,10339.0,364.0,5976.0,756,12112,4641,547,10690,7366,16.2,5.5,5.1,9.9,63.0,1.9,7.3
2017-11-10,4분위수,133.0,872.0,25273.0,921.0,13898.0,959,31085,10641,1037,25790,17932,16.5,5.9,5.9,10.5,58.5,2.4,6.9
2017-11-11,1분위수,98.0,175.0,8030.0,316.0,4745.0,448,8655,3988,273,7503,5861,10.5,4.2,3.8,6.5,46.5,2.0,0.0
2017-11-11,2분위수,161.0,541.0,11228.0,492.0,7363.0,630,13731,5165,259,12320,7465,10.2,4.1,3.1,6.0,47.3,1.8,0.0
2017-11-11,3분위수,182.0,457.0,11224.0,378.0,7963.0,616,13697,5344,561,11938,8280,10.2,3.9,3.9,6.6,47.4,1.5,0.0
2017-11-11,4분위수,238.0,1174.0,25235.0,1061.0,16286.0,1191,31305,10433,1079,25816,18192,10.3,4.3,3.3,6.2,44.5,2.0,0.0
2017-11-12,1분위수,56.0,162.0,8016.0,366.0,4745.0,525,9255,3432,133,7391,5954,11.1,3.1,1.0,5.9,62.0,1.2,0.0
2017-11-12,2분위수,91.0,266.0,12025.0,463.0,6789.0,714,13275,5211,434,12371,7263,10.8,2.8,0.7,5.4,65.0,1.2,0.0
2017-11-12,3분위수,105.0,210.0,12059.0,308.0,7068.0,749,13397,5051,560,11800,7957,10.7,2.7,0.9,5.7,64.6,0.9,0.0
2017-11-12,4분위수,175.0,582.0,24454.0,992.0,14527.0,995,28930,9668,1137,23944,16786,10.9,2.8,1.0,5.7,57.5,1.2,0.0
2017-11-13,1분위수,49.0,210.0,7635.0,224.0,4957.0,588,8900,3897,217,7353,6249,12.3,4.8,3.5,8.7,68.5,1.6,3.1
2017-11-13,2분위수,84.0,218.0,9757.0,492.0,6483.0,952,13131,4212,266,11578,6983,11.7,4.4,3.4,8.3,69.3,1.6,5.8
2017-11-13,3분위수,91.0,147.0,9957.0,357.0,4969.0,827,11645,3416,400,9573,6715,11.9,3.4,2.5,8.3,70.6,1.2,2.0
2017-11-13,4분위수,154.0,617.0,20813.0,793.0,12519.0,1071,25665,9107,938,21104,15677,12.2,3.8,3.5,8.8,66.5,1.6,2.9
2017-11-14,1분위수,84.0,182.0,7843.0,224.0,4399.0,567,8307,3683,175,7056,5676,11.8,5.2,3.8,8.2,44.8,2.1,0.0
2017-11-14,2분위수,77.0,365.0,11349.0,512.0,6450.0,729,13176,4533,315,12145,6608,11.6,4.4,3.5,7.6,45.7,2.0,0.0
2017-11-14,3분위수,231.0,175.0,9310.0,351.0,5563.0,728,10783,3846,280,9037,6600,11.5,4.5,2.2,7.2,47.6,1.8,0.0
2017-11-14,4분위수,175.0,625.0,21698.0,970.0,11887.0,686,25188,8535,960,20043,15326,11.7,4.7,4.0,8.1,44.0,2.0,0.0
2017-11-15,1분위수,42.0,203.0,8782.0,385.0,4394.0,560,8993,3973,280,7493,6313,6.9,5.5,-0.1,3.8,43.5,2.4,0.0
2017-11-15,2분위수,140.0,252.0,11393.0,549.0,6015.0,758,12955,4419,217,11246,7103,7.2,5.6,-0.6,3.3,47.0,2.2,0.0
2017-11-15,3분위수,161.0,245.0,10743.0,371.0,5237.0,798,11289,4257,413,10101,6656,6.9,5.3,-0.6,3.6,44.6,2.0,0.0
2017-11-15,4분위수,259.0,640.0,23104.0,842.0,11768.0,882,25625,8961,1152,21645,14975,7.0,5.3,-0.0,3.9,40.5,2.4,0.0
2017-11-16,1분위수,56.0,147.0,8952.0,238.0,4726.0,560,9379,3921,259,7554,6565,6.5,3.4,-2.3,1.8,35.2,1.3,0.0
2017-11-16,2분위수,105.0,350.0,10842.0,533.0,6106.0,757,12460,4432,301,11097,6853,6.5,3.0,-2.6,1.3,37.7,1.3,0.0
2017-11-16,3분위수,126.0,238.0,10134.0,371.0,5575.0,742,10768,4570,364,10034,6410,6.5,2.6,-3.1,1.2,38.2,1.0,0.0
2017-11-16,4분위수,245.0,610.0,24578.0,1077.0,12058.0,903,27542,9163,967,22213,16362,6.3,3.1,-2.1,1.7,32.0,1.3,0.0
2017-11-17,1분위수,28.0,140.0,9433.0,343.0,4569.0,553,9765,4174,245,7754,6983,6.5,4.2,-0.7,3.3,44.8,1.6,0.0
2017-11-17,2분위수,105.0,238.0,12436.0,561.0,5577.0,806,13560,4404,406,11878,7298,6.8,4.4,-0.8,3.1,44.7,1.9,0.0
2017-11-17,3분위수,119.0,379.0,12346.0,329.0,6352.0,659,13873,4698,533,11746,8017,6.4,3.2,-2.4,2.8,47.8,1.0,0.0
2017-11-17,4분위수,280.0,703.0,26299.0,906.0,13313.0,1001,29710,9911,1411,24479,17554,7.2,4.0,-0.6,3.6,41.5,1.5,0.0
2017-11-18,1분위수,133.0,288.0,9619.0,330.0,4579.0,511,9555,4617,273,8652,6304,2.9,5.1,-4.0,-1.5,41.2,2.8,0.0
2017-11-18,2분위수,161.0,267.0,13644.0,463.0,5704.0,700,13932,5299,308,12257,7982,2.4,5.2,-4.5,-1.9,40.0,2.8,0.0
2017-11-18,3분위수,84.0,288.0,12741.0,393.0,6778.0,665,13962,5026,631,12211,8073,2.9,4.8,-4.6,-1.5,41.0,2.4,0.0
2017-11-18,4분위수,364.0,724.0,27603.0,1013.0,12609.0,994,30729,9532,1072,25022,17305,3.1,5.1,-3.8,-1.6,40.0,3.2,0.0
2017-11-19,1분위수,63.0,77.0,8014.0,154.0,4857.0,617,8987,3358,203,7558,5607,3.6,4.7,-5.5,-0.8,40.5,2.0,0.0
2017-11-19,2분위수,84.0,203.0,11162.0,358.0,5646.0,672,12438,4168,175,10386,7067,3.5,4.1,-6.1,-1.1,40.3,1.8,0.0
2017-11-19,3분위수,161.0,217.0,12167.0,364.0,6250.0,490,13524,4781,364,11221,7938,3.4,4.1,-7.0,-1.4,41.2,1.5,0.0
2017-11-19,4분위수,280.0,441.0,24954.0,780.0,12747.0,1031,28082,9107,989,22869,16340,3.4,4.3,-5.6,-0.7,38.5,2.0,0.0
2017-11-20,1분위수,105.0,133.0,7335.0,294.0,3595.0,560,7395,3360,154,6371,5098,4.0,3.2,-2.9,0.3,58.5,1.3,0.0
2017-11-20,2분위수,105.0,203.0,10780.0,485.0,5186.0,749,11311,4341,372,10892,5881,4.1,3.0,-3.4,-0.3,60.7,1.3,0.0
2017-11-20,3분위수,63.0,126.0,10006.0,379.0,4456.0,560,10613,3584,294,8960,6091,3.7,2.7,-4.4,-0.5,59.8,1.0,0.0
2017-11-20,4분위수,245.0,315.0,21544.0,765.0,10703.0,784,24190,7750,883,19845,13762,4.4,3.1,-2.9,0.3,55.5,1.3,0.0
2017-11-21,1분위수,56.0,126.0,8298.0,196.0,4427.0,512,8483,3730,378,7157,5946,7.4,2.8,-3.6,1.7,62.0,1.1,0.0
2017-11-21,2분위수,56.0,273.0,10614.0,463.0,6587.0,539,12305,4911,238,10546,7447,7.3,2.8,-4.0,1.5,65.3,1.1,0.0
2017-11-21,3분위수,119.0,147.0,9833.0,372.0,5812.0,589,11059,3898,737,9798,6485,7.0,2.3,-5.2,0.5,64.6,0.8,0.0
2017-11-21,4분위수,245.0,541.0,22029.0,822.0,10980.0,966,24523,8174,954,19821,14796,7.3,2.4,-3.5,1.8,59.0,1.2,0.0
2017-11-22,1분위수,98.0,196.0,8051.0,252.0,4401.0,574,8154,4144,196,7531,5537,10.7,5.6,1.6,4.8,58.0,2.0,0.1
2017-11-22,2분위수,98.0,98.0,11494.0,456.0,6014.0,756,12678,4523,301,11236,7022,10.9,4.6,0.9,4.6,57.0,2.0,0.0
2017-11-22,3분위수,105.0,252.0,10129.0,252.0,5904.0,875,11067,4385,427,9857,6897,10.9,4.5,-0.2,4.6,59.0,1.6,0.0
2017-11-22,4분위수,231.0,435.0,23225.0,991.0,12107.0,799,26270,8959,1234,21637,15625,11.2,5.4,1.8,5.3,54.0,2.3,0.1
2017-11-23,1분위수,77.0,203.0,8882.0,225.0,5219.0,512,9542,4363,210,7863,6764,5.0,5.4,-1.5,1.6,54.2,2.0,0.5
2017-11-23,2분위수,98.0,302.0,11975.0,526.0,5810.0,742,13250,4579,203,12514,6260,5.5,4.9,-2.0,1.2,54.3,1.8,0.5
2017-11-23,3분위수,147.0,140.0,10021.0,287.0,5278.0,560,10673,4430,259,10093,5829,5.2,4.5,-3.2,0.9,54.8,1.6,0.5
2017-11-23,4분위수,294.0,554.0,23435.0,906.0,11711.0,1144,25923,8985,939,21123,15868,5.1,4.4,-1.6,1.7,48.0,1.7,0.3
2017-11-24,1분위수,49.0,203.0,9729.0,238.0,5079.0,735,9784,4611,168,8417,6881,3.3,4.5,-2.0,0.1,66.2,1.5,0.0
2017-11-24,2분위수,63.0,168.0,11933.0,547.0,6586.0,644,13224,5156,273,11956,7341,3.7,4.3,-2.1,-0.1,67.3,1.5,0.2
2017-11-24,3분위수,140.0,203.0,11221.0,329.0,5951.0,651,11923,4891,379,10586,7258,3.3,4.0,-3.5,-0.6,67.8,1.2,0.4
2017-11-24,4분위수,224.0,662.0,26978.0,982.0,13029.0,973,29167,10620,1129,24367,17522,3.2,4.4,-1.8,0.3,63.5,1.6,0.4
2017-11-25,1분위수,42.0,196.0,9783.0,245.0,4632.0,554,11625,4516,336,9621,7410,7.6,4.9,-2.4,3.2,82.5,1.5,23.8
2017-11-25,2분위수,49.0,217.0,12714.0,386.0,6882.0,679,16026,7156,287,14631,9517,7.2,4.5,-2.6,3.1,83.0,1.6,19.6
2017-11-25,3분위수,70.0,203.0,13521.0,309.0,7637.0,869,16077,6387,441,13541,10233,7.1,3.9,-3.3,2.8,83.6,1.1,17.7
2017-11-25,4분위수,273.0,498.0,28861.0,863.0,15911.0,1936,37625,12396,1339,31721,21575,8.1,4.5,-2.4,3.9,82.0,1.5,24.8
2017-11-26,1분위수,56.0,119.0,8805.0,196.0,4895.0,526,9149,4207,189,7640,6431,7.6,4.3,0.4,3.7,75.0,1.6,0.0
2017-11-26,2분위수,56.0,161.0,12031.0,393.0,6548.0,840,13501,4505,343,11445,7744,7.3,4.5,0.0,3.1,75.0,1.7,0.0
2017-11-26,3분위수,77.0,175.0,13844.0,434.0,7917.0,826,14643,6445,533,13243,9204,7.4,4.2,-0.3,3.4,75.8,1.3,0.0
2017-11-26,4분위수,189.0,385.0,26765.0,757.0,15614.0,938,31435,10332,1019,24837,18887,7.9,3.6,0.5,3.8,71.0,1.2,0.0
2017-11-27,1분위수,49.0,112.0,8164.0,329.0,5086.0,686,8897,3918,246,7765,5982,8.8,2.5,-2.4,2.8,60.2,1.0,0.0
2017-11-27,2분위수,119.0,189.0,11231.0,365.0,6116.0,960,12213,4200,647,11328,6692,8.4,2.7,-2.5,2.4,64.7,1.2,0.0
2017-11-27,3분위수,126.0,182.0,9659.0,364.0,5690.0,623,11112,3740,546,9613,6408,8.3,2.0,-2.8,2.2,64.0,0.8,0.0
2017-11-27,4분위수,218.0,337.0,23611.0,870.0,11159.0,967,24930,9261,1051,20521,15688,8.7,2.2,-2.1,2.7,57.0,1.0,0.0
2017-11-28,1분위수,77.0,175.0,7939.0,224.0,5028.0,588,8825,3890,175,7524,5954,10.7,2.8,1.4,6.4,69.2,1.0,0.2
2017-11-28,2분위수,98.0,281.0,11080.0,526.0,5907.0,728,12586,4473,231,11191,6827,10.7,3.0,0.8,6.1,70.3,1.1,0.2
2017-11-28,3분위수,133.0,161.0,10514.0,294.0,6406.0,854,11740,4655,420,10765,6904,10.7,2.6,0.8,6.1,70.8,0.8,0.3
2017-11-28,4분위수,168.0,464.0,22872.0,928.0,13273.0,868,26920,9280,798,22720,15146,11.0,2.8,1.1,6.5,65.5,1.0,0.0
2017-11-29,1분위수,49.0,84.0,8004.0,189.0,4752.0,497,9173,3212,196,7430,5648,8.4,4.5,-1.0,3.5,50.2,2.3,0.0
2017-11-29,2분위수,98.0,295.0,11424.0,435.0,6227.0,539,12749,4792,399,11095,7384,8.0,4.0,-1.6,3.1,50.3,2.1,0.0
2017-11-29,3분위수,105.0,175.0,10500.0,357.0,6066.0,658,11330,4661,554,10399,6804,8.3,3.6,-0.7,3.8,50.2,1.8,0.0
2017-11-29,4분위수,308.0,505.0,24155.0,942.0,11908.0,1142,26547,9160,976,21976,15849,8.5,4.1,-1.3,3.3,51.5,2.3,0.1
2017-11-30,1분위수,140.0,147.0,8633.0,357.0,4864.0,589,9023,4242,287,7989,6152,2.6,5.2,-4.4,-1.7,28.2,2.5,0.0
